Selected,LoanNr_ChkDgt,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,DisbursementDate,DisbursementGross,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,Default
0,2576945004,531210,17364,2007,70,1,1.0,0,1,0,1,17378.0,65000,35000,35000,17500,0,0,0.5,0,2100,19478.0,1
0,2578625006,531390,17364,2007,73,7,1.0,1,7,0,1,17378.0,82500,75000,75000,37500,0,0,0.5,0,2190,19568.0,1
0,2580265004,531320,17365,2007,73,1,1.0,1,1,0,1,17409.0,35000,33196,35000,17500,0,0,0.5,0,2190,19599.0,1
1,2581815005,531311,17365,2007,57,3,1.0,0,3,0,1,17378.0,77513,36426,37000,18500,0,0,0.5,0,1710,19088.0,1
1,2582105006,531320,17366,2007,84,5,1.0,1,5,0,1,17409.0,100000,0,100000,50000,0,0,0.5,0,2520,19929.0,0
0,2584876003,532490,17150,2007,27,5,1.0,0,5,1,1,17166.0,135600,47443,50000,25000,0,0,0.5,1,810,17976.0,1
0,2587376001,532310,17150,2007,240,40,1.0,8,0,1,1,17211.0,1029000,0,1029000,1029000,0,1,1.0,0,7200,24411.0,0
0,2588915003,531210,17370,2007,71,6,1.0,0,6,0,1,17378.0,100000,100000,100000,50000,0,0,0.5,0,2130,19508.0,1
0,2589275003,532111,17370,2007,43,1,2.0,2,3,0,2,17409.0,150000,126545,150000,127500,1,0,0.85,0,1290,18699.0,1
1,2590975009,531210,17371,2007,70,8,1.0,3,8,0,1,17439.0,70761,33071,35000,17500,0,0,0.5,0,2100,19539.0,1
1,2591855010,531210,17371,2007,39,3,2.0,2,3,0,1,17378.0,10000,6232,10000,8500,1,0,0.85,0,1170,18548.0,1
0,2592876003,531210,17155,2007,240,4,1.0,19,0,1,1,17267.0,798000,0,798000,798000,0,1,1.0,0,7200,24467.0,0
1,2594775005,531210,17372,2007,84,7,1.0,0,7,0,1,17409.0,37500,0,40000,20000,0,0,0.5,0,2520,19929.0,0
0,2596705010,531390,17372,2007,107,28,1.0,0,28,0,1,17378.0,12500,12122,12500,10625,0,0,0.85,0,3210,20588.0,1
0,2596706006,532411,17156,2007,61,56,1.0,0,56,1,1,17197.0,70218,34332,35000,17500,0,0,0.5,0,1830,19027.0,1
1,2598726005,531210,17157,2007,240,5,1.0,3,0,1,1,17267.0,409000,0,409000,409000,0,1,1.0,0,7200,24467.0,0
0,2599536009,533110,17161,2007,41,13,1.0,0,13,41298,1,17197.0,550000,376534,550000,412500,0,0,0.75,0,1230,18427.0,1
0,2601415001,531210,17374,2007,59,1,2.0,10,10,0,1,17378.0,10000,8283,10000,8500,1,0,0.85,0,1770,19148.0,1
0,2602396006,531210,17162,2007,66,1,1.0,3,1,1,1,17197.0,65200,27950,28000,14000,0,0,0.5,0,1980,19177.0,1
1,2602826004,532111,17162,2007,27,6,1.0,1,6,1,1,17256.0,101827,5161,50000,25000,0,0,0.5,1,810,18066.0,1
0,2603856004,531390,17163,2007,240,20,1.0,3,20,1,1,17239.0,1491000,0,1491000,1491000,0,1,1.0,0,7200,24439.0,0
1,2604305009,531210,17377,2007,48,4,2.0,0,4,0,1,17470.0,19900,6600,14000,7000,1,0,0.5,0,1440,18910.0,1
1,2611415005,531210,17379,2007,70,15,2.0,4,19,0,1,17439.0,52103,34305,35000,17500,1,0,0.5,0,2100,19539.0,1
1,2613334002,532490,14228,1999,120,10,1.0,0,0,1,0,14275.0,250000,0,250000,187500,0,0,0.75,1,3600,17875.0,0
1,2614976000,531210,17171,2007,38,2,1.0,0,2,1,1,17197.0,94836,29538,30000,15000,0,0,0.5,0,1140,18337.0,1
0,2615624010,532230,14229,1999,300,4,1.0,0,0,1,0,14275.0,150800,0,150800,113100,0,1,0.75,0,9000,23275.0,0
0,2616455005,531210,17381,2007,41,4,1.0,0,4,0,1,17409.0,72500,32000,35000,17500,0,0,0.5,0,1230,18639.0,1
0,2617465010,531210,17381,2007,41,1,1.0,0,1,0,1,17409.0,38000,19660,20000,10000,0,0,0.5,0,1230,18639.0,1
0,2617535007,531311,17381,2007,59,7,2.0,1,1,0,1,17409.0,10000,8165,10000,8500,1,0,0.85,0,1770,19179.0,1
0,2619906000,532299,17176,2007,24,6,1.0,2,6,1,1,17439.0,100000,0,100000,50000,0,0,0.5,0,720,18159.0,0
1,2621305000,531210,17385,2007,63,8,1.0,0,8,0,1,17409.0,35000,35000,35000,17500,0,0,0.5,0,1890,19299.0,1
0,2622286005,531210,17177,2007,240,40,1.0,60,0,1,1,17239.0,597000,0,597000,597000,0,1,1.0,0,7200,24439.0,0
1,2622875009,531320,17385,2007,57,0,1.0,0,0,0,1,17409.0,20000,16437,20000,17000,0,0,0.85,0,1710,19119.0,1
1,2625685006,531210,17386,2007,63,5,1.0,1,5,0,1,17439.0,127023,37750,50000,25000,0,0,0.5,0,1890,19329.0,1
0,2627115003,531210,17387,2007,84,2,1.0,0,2,0,1,17439.0,45000,0,45000,22500,0,0,0.5,0,2520,19959.0,0
0,2627945005,531210,17387,2007,74,2,2.0,2,4,0,1,17470.0,39000,38978,39000,19500,1,0,0.5,0,2220,19690.0,1
0,2628095001,531210,17387,2007,84,1,1.0,0,1,0,2,17409.0,161873,0,30000,15000,0,0,0.5,0,2520,19929.0,0
1,2628206004,531210,17182,2007,240,1,1.0,3,0,15710,1,17547.0,648000,0,773000,773000,0,1,1.0,0,7200,24747.0,0
1,2629355009,531210,17387,2007,84,1,1.0,0,1,0,1,17409.0,35000,0,35000,29750,0,0,0.85,0,2520,19929.0,0
1,2629795001,531210,17388,2007,72,7,1.0,5,7,0,1,17439.0,100000,94526,100000,50000,0,0,0.5,0,2160,19599.0,1
1,2631785008,531120,17388,2007,300,2,1.0,0,2,0,1,17409.0,1400000,0,1400000,1050000,0,1,0.75,0,9000,26409.0,0
0,2632295005,531311,17391,2007,66,1,1.0,0,1,0,1,17409.0,50000,50000,50000,25000,0,0,0.5,0,1980,19389.0,1
0,2632905009,531210,17391,2007,84,6,1.0,0,6,0,1,17409.0,29672,0,15000,7500,0,0,0.5,0,2520,19929.0,0
0,2633325003,532230,17391,2007,66,0,1.0,0,0,0,1,17409.0,25000,22499,25000,21250,0,0,0.85,0,1980,19389.0,1
1,2633515001,531210,17391,2007,57,8,1.0,0,8,0,1,17409.0,52300,24998,25000,12500,0,0,0.5,0,1710,19119.0,1
1,2636195007,531210,17392,2007,70,4,1.0,2,4,0,1,17439.0,64494,27686,35000,17500,0,0,0.5,0,2100,19539.0,1
0,2636636004,531311,17188,2007,36,2,1.0,0,2,1,2,17197.0,20000,0,20000,10000,0,0,0.5,0,1080,18277.0,0
0,2636696000,531320,17188,2007,46,1,1.0,0,1,1,2,17197.0,83916,37419,37500,18750,0,0,0.5,0,1380,18577.0,1
0,2638385009,532230,17393,2007,54,2,2.0,0,2,0,1,17409.0,35000,25968,35000,29750,1,0,0.85,0,1620,19029.0,1
1,2640126007,531210,17190,2007,84,2,1.0,2,2,1,1,17225.0,86967,0,47000,23500,0,0,0.5,0,2520,19745.0,0
1,2640566010,531390,17190,2007,240,3,1.0,2,3,1,1,17302.0,310000,0,310000,310000,0,1,1.0,0,7200,24502.0,0
0,2641365004,531390,17394,2007,53,4,1.0,1,5,0,1,17439.0,109550,35018,50000,25000,0,0,0.5,0,1590,19029.0,1
1,2643026007,531210,17191,2007,84,1,1.0,0,1,1,1,17256.0,49320,0,25000,12500,0,0,0.5,0,2520,19776.0,0
0,2643825004,531210,17395,2007,64,1,1.0,0,1,0,1,17439.0,35000,35000,35000,17500,0,0,0.5,0,1920,19359.0,1
0,2643916003,531210,17191,2007,240,70,1.0,10,70,1,1,17575.0,641000,0,641000,641000,0,1,1.0,0,7200,24775.0,0
0,2648705002,532120,17398,2007,64,4,1.0,3,4,0,1,17409.0,35000,33952,35000,29750,0,0,0.85,0,1920,19329.0,1
1,2649925000,531210,17399,2007,109,3,1.0,2,3,0,1,17409.0,10000,9729,10000,8500,0,0,0.85,0,3270,20679.0,1
1,2650286002,531210,17196,2007,42,1,1.0,1,1,1,1,17225.0,100000,80011,100000,50000,0,0,0.5,0,1260,18485.0,1
1,2651356001,531390,17196,2007,12,1,2.0,1,1,1,1,17225.0,200000,0,200000,100000,1,0,0.5,1,360,17585.0,0
1,2651556002,531210,17196,2007,84,4,1.0,2,4,1,2,17378.0,55077,0,50000,25000,0,0,0.5,0,2520,19898.0,0
1,2654225007,531390,17400,2007,62,5,1.0,0,5,0,1,17500.0,39584,19836,20000,10000,0,0,0.5,0,1860,19360.0,1
1,2654326009,531311,17198,2007,66,1,1.0,0,1,1,1,17317.0,55000,47408,55000,27500,0,0,0.5,0,1980,19297.0,1
0,2654396008,531390,17198,2007,84,2,1.0,2,2,1,2,17225.0,43753,0,25000,12500,0,0,0.5,0,2520,19745.0,0
1,2658436004,531210,17199,2007,84,1,2.0,0,1,1,1,17225.0,17487,0,10000,5000,1,0,0.5,0,2520,19745.0,0
0,2660565000,531210,17402,2007,37,2,1.0,0,2,0,1,17409.0,62500,26996,29000,14500,0,0,0.5,0,1110,18519.0,1
1,2660725000,531311,17402,2007,84,2,1.0,0,2,0,1,17805.0,25000,0,25000,12500,0,0,0.5,0,2520,20325.0,0
0,2660816010,531210,17203,2007,95,13,1.0,6,7,69149,1,17256.0,132000,129401,132000,112200,0,0,0.85,0,2850,20106.0,1
0,2664546009,532111,17205,2007,24,2,1.0,0,2,1,1,17225.0,10000,0,10000,5000,0,0,0.5,1,720,17945.0,0
0,2665785006,531210,17406,2007,74,4,1.0,2,6,0,1,17439.0,28010,14835,15000,7500,0,0,0.5,0,2220,19659.0,1
0,2666195008,531311,17406,2007,36,5,2.0,0,5,0,1,17439.0,41905,33831,40000,20000,1,0,0.5,0,1080,18519.0,1
1,2670505008,531210,17408,2007,47,1,1.0,0,1,0,1,17591.0,37500,24569,25000,12500,0,0,0.5,0,1410,19001.0,1
1,2670596009,531390,17210,2007,240,9,1.0,4,0,1,1,17638.0,761000,0,761000,761000,0,1,1.0,0,7200,24838.0,0
1,2671736005,531210,17210,2007,240,1,1.0,3,0,1,1,17302.0,231000,0,231000,231000,0,1,1.0,0,7200,24502.0,0
0,2672275004,531311,17408,2007,53,2,1.0,1,3,0,1,17439.0,59667,24988,25000,12500,0,0,0.5,0,1590,19029.0,1
1,2673136006,531390,17211,2007,55,3,2.0,2,3,1,2,17225.0,153897,45000,45000,22500,1,0,0.5,0,1650,18875.0,1
0,2676005001,532230,17413,2007,61,0,1.0,0,0,0,1,17439.0,128478,49077,50000,25000,0,0,0.5,0,1830,19269.0,1
1,2676596010,531210,17213,2007,168,2,1.0,2,4,1,1,17256.0,320500,0,320500,240375,0,0,0.75,0,5040,22296.0,0
0,2681255000,532230,17415,2007,67,7,1.0,0,7,0,1,17439.0,103059,48707,50000,25000,0,0,0.5,0,2010,19449.0,1
0,2681756004,531390,17218,2007,0,3,1.0,0,3,1,1,17225.0,20000,10421,20000,10000,0,0,0.5,0,0,17225.0,1
1,2682265005,531311,17415,2007,78,3,1.0,0,3,0,1,17439.0,50000,50000,50000,25000,0,0,0.5,0,2340,19779.0,1
1,2685156009,531390,17219,2007,84,2,1.0,2,2,1,1,17652.0,50000,0,50000,25000,0,0,0.5,0,2520,20172.0,0
1,2686796004,531210,17220,2007,64,2,1.0,0,2,1,1,17225.0,49773,24995,25000,12500,0,0,0.5,0,1920,19145.0,1
0,2687426000,532292,17220,2007,72,2,2.0,0,2,1,1,17256.0,49753,49753,50000,25000,1,0,0.5,0,2160,19416.0,1
0,2688065005,531210,17419,2007,57,2,2.0,1,3,0,1,17439.0,88911,39615,40000,20000,1,0,0.5,0,1710,19149.0,1
0,2691366009,531120,17224,2007,72,1,1.0,0,1,1,1,17256.0,69000,67000,67000,33500,0,0,0.5,0,2160,19416.0,1
1,2692596010,531210,17225,2007,84,1,1.0,0,1,1,2,17256.0,36317,0,27000,13500,0,0,0.5,0,2520,19776.0,0
0,2695675009,531320,17421,2007,62,0,1.0,0,0,0,1,17439.0,35000,29275,35000,29750,0,0,0.85,0,1860,19299.0,1
0,2701166002,531210,17231,2007,35,4,1.0,4,4,1,2,17256.0,60963,17702,25000,12500,0,0,0.5,0,1050,18306.0,1
1,2701855001,532412,17423,2007,31,3,1.0,0,3,0,1,17591.0,78191,28509,45000,22500,0,0,0.5,0,930,18521.0,1
0,2701916002,532210,17232,2007,240,25,1.0,8,0,18160,1,17358.0,529000,0,529000,529000,0,1,1.0,0,7200,24558.0,0
1,2702086004,531110,17232,2007,68,5,1.0,0,5,1,1,17256.0,69197,38975,40000,20000,0,0,0.5,0,2040,19296.0,1
1,2702565010,531210,17426,2007,72,1,1.0,0,1,0,1,17470.0,70000,34133,35000,17500,0,0,0.5,0,2160,19630.0,1
0,2704045000,531210,17426,2007,84,1,1.0,0,1,0,1,17470.0,67011,0,50000,25000,0,0,0.5,0,2520,19990.0,0
1,2706836001,532412,17234,2007,92,12,1.0,0,12,1,1,17256.0,700000,498800,700000,525000,0,0,0.75,0,2760,20016.0,1
1,2707095010,531210,17427,2007,84,2,1.0,0,2,0,1,17470.0,110010,0,36000,18000,0,0,0.5,0,2520,19990.0,0
0,2709305005,531311,17428,2007,62,3,1.0,0,3,0,1,17470.0,40739,24550,25000,12500,0,0,0.5,0,1860,19330.0,1
1,2710216006,531210,17237,2007,44,4,1.0,0,4,1,1,17256.0,98333,98333,100000,50000,0,0,0.5,0,1320,18576.0,1
0,2710435006,531210,17429,2007,61,6,1.0,0,6,0,1,17439.0,24666,16332,16500,8250,0,0,0.5,0,1830,19269.0,1
1,2710626000,532299,17238,2007,84,3,1.0,0,3,1,1,17256.0,41471,0,25000,12500,0,0,0.5,0,2520,19776.0,0
1,2712325001,531311,17429,2007,84,1,1.0,0,1,0,1,17683.0,61401,0,50000,25000,0,0,0.5,0,2520,20203.0,0
0,2713416002,531210,17239,2007,240,17,1.0,5,0,1,1,17302.0,720000,0,720000,720000,0,1,1.0,0,7200,24502.0,0
0,2715165007,532299,17430,2007,78,1,2.0,0,1,0,1,17439.0,40000,31764,40000,34000,1,0,0.85,0,2340,19779.0,1
1,2715685010,532111,17430,2007,73,10,1.0,0,10,0,1,17439.0,2000000,1509550,2000000,1500000,0,0,0.75,0,2190,19629.0,1
0,2715916003,532230,17240,2007,80,2,1.0,0,2,1,1,17256.0,200000,0,200000,150000,0,0,0.75,0,2400,19656.0,0
0,2716236002,531312,17241,2007,35,1,1.0,0,1,1,2,17256.0,65722,21664,25000,12500,0,0,0.5,0,1050,18306.0,1
1,2716366006,531210,17241,2007,84,2,1.0,2,2,1,1,17256.0,18238,0,10000,5000,0,0,0.5,0,2520,19776.0,0
0,2716535002,531390,17433,2007,66,8,1.0,8,8,0,1,17439.0,100000,100000,100000,50000,0,0,0.5,0,1980,19419.0,1
1,2716836005,531210,17241,2007,84,2,1.0,1,2,1,1,17256.0,115000,0,100000,50000,0,0,0.5,0,2520,19776.0,0
0,2720686000,532299,17245,2007,85,11,1.0,2,11,1,1,17286.0,100000,0,100000,85000,0,0,0.85,0,2550,19836.0,0
1,2721965007,531210,17434,2007,57,1,2.0,0,1,0,1,17470.0,7500,5000,5000,2500,1,0,0.5,0,1710,19180.0,1
0,2722125004,531390,17434,2007,84,1,2.0,0,1,0,1,17470.0,7500,5000,5000,2500,1,0,0.5,0,2520,19990.0,1
1,2723405007,531390,17435,2007,59,4,1.0,0,4,0,1,17439.0,195000,100000,100000,50000,0,0,0.5,0,1770,19209.0,1
1,2724716004,531190,17246,2007,84,1,1.0,0,1,1,1,17256.0,48350,0,26000,13000,0,0,0.5,0,2520,19776.0,0
1,2726476008,531210,17247,2007,55,10,1.0,3,10,1,2,17256.0,72175,16619,30000,15000,0,0,0.5,0,1650,18906.0,1
1,2728916002,531120,17248,2007,276,3,1.0,0,3,1,1,17256.0,1944300,1058672,1944300,1458225,0,1,0.75,0,8280,25536.0,1
0,2730566003,532210,17251,2007,120,3,1.0,0,3,1,1,17286.0,450000,0,450000,337500,0,0,0.75,0,3600,20886.0,0
1,2731726005,531120,17252,2007,54,1,1.0,0,1,1,1,17286.0,69500,43000,45000,22500,0,0,0.5,0,1620,18906.0,1
0,2733364005,531210,14266,1999,120,7,1.0,0,6,1,0,14303.0,216000,0,216000,162000,0,0,0.75,1,3600,17903.0,0
0,2733585008,531210,17437,2007,51,5,1.0,0,5,0,1,17470.0,52500,35000,35000,17500,0,0,0.5,0,1530,19000.0,1
1,2734376002,531390,17253,2007,57,1,1.0,0,1,1,1,17286.0,42925,24850,25000,12500,0,0,0.5,0,1710,18996.0,1
0,2734615006,531311,17437,2007,120,2,2.0,0,2,0,1,17470.0,148000,0,148000,125800,1,0,0.85,0,3600,21070.0,0
1,2735566002,531210,17254,2007,46,1,1.0,1,1,1,2,17256.0,98180,49395,50000,25000,0,0,0.5,0,1380,18636.0,1
0,2736755006,531210,17440,2008,45,0,2.0,0,0,0,1,17470.0,10000,7209,10000,8500,1,0,0.85,0,1350,18820.0,1
1,2736845009,531390,17440,2008,84,2,1.0,0,2,0,1,17470.0,70000,0,50000,25000,0,0,0.5,0,2520,19990.0,0
1,2737335000,531390,17441,2008,37,1,1.0,0,1,0,1,17470.0,14805,8772,10000,5000,0,0,0.5,0,1110,18580.0,1
1,2739744002,532111,14270,1999,300,2,1.0,0,2,1,0,14303.0,108000,0,108000,81000,0,1,0.75,0,9000,23303.0,0
0,2741505006,531210,17442,2008,63,3,1.0,1,4,0,1,17470.0,15000,12996,15000,12750,0,0,0.85,0,1890,19360.0,1
1,2741786005,532310,17259,2007,240,3,1.0,2,0,1,1,17358.0,1093000,0,1093000,1093000,0,1,1.0,0,7200,24558.0,0
0,2742176001,531210,17260,2007,84,6,1.0,4,6,1,2,17409.0,125155,0,45000,22500,0,0,0.5,0,2520,19929.0,0
1,2743075001,531210,17443,2008,58,5,1.0,0,5,0,1,17500.0,124060,49592,50000,25000,0,0,0.5,0,1740,19240.0,1
1,2745195006,531210,17444,2008,67,2,1.0,0,2,0,1,17500.0,35000,28276,35000,17500,0,0,0.5,0,2010,19510.0,1
1,2747704001,532120,14272,1999,240,15,1.0,5,0,1,0,14348.0,414000,0,446000,446000,0,1,1.0,0,7200,21548.0,0
1,2750605003,531210,17449,2008,53,2,1.0,1,2,0,1,17470.0,68791,22174,25000,12500,0,0,0.5,0,1590,19060.0,1
1,2751706007,532220,17267,2007,42,8,1.0,0,8,1,1,17409.0,14662,9950,10000,5000,0,0,0.5,0,1260,18669.0,1
0,2752096005,531390,17267,2007,68,1,1.0,0,1,1,1,17286.0,61427,29156,30000,15000,0,0,0.5,0,2040,19326.0,1
1,2752956003,531210,17268,2007,85,1,2.0,1,1,1,1,17286.0,277000,0,277000,207750,1,0,0.75,0,2550,19836.0,0
0,2753185003,531210,17450,2008,99,1,1.0,1,1,0,1,17470.0,50000,46930,50000,42500,0,0,0.85,0,2970,20440.0,1
0,2755906005,532220,17269,2007,0,8,1.0,0,8,1,1,17378.0,90000,89313,90000,45000,0,0,0.5,0,0,17378.0,1
1,2756956000,531320,17269,2007,66,1,1.0,1,1,1,1,17286.0,56829,27750,30000,15000,0,0,0.5,0,1980,19266.0,1
1,2758225001,531210,17454,2008,88,5,2.0,1,5,0,1,17470.0,25000,22759,25000,21250,1,0,0.85,0,2640,20110.0,1
1,2760256005,531210,17274,2007,84,3,1.0,0,3,37481,1,17286.0,25000,0,25000,12500,0,0,0.5,0,2520,19806.0,0
0,2762435008,531210,17456,2008,84,6,1.0,0,6,0,1,17470.0,12350,0,5000,2500,0,0,0.5,0,2520,19990.0,0
1,2763106001,531390,17275,2007,36,17,1.0,0,17,1,1,17286.0,50000,0,50000,42500,0,0,0.85,0,1080,18366.0,0
0,2763436006,531120,17275,2007,283,1,1.0,0,1,1,1,17286.0,373100,205967,373100,279825,0,1,0.75,0,8490,25776.0,1
0,2763486010,532412,17275,2007,240,42,1.0,18,0,1,2,17330.0,585000,0,585000,585000,0,1,1.0,0,7200,24530.0,0
1,2765135007,531320,17457,2008,84,1,2.0,1,1,0,1,17500.0,20000,0,20000,10000,1,0,0.5,0,2520,20020.0,0
1,2768126006,531210,17280,2007,240,113,1.0,8,0,1,1,18002.0,1025000,0,1025000,1025000,0,1,1.0,0,7200,25202.0,0
0,2768526008,531311,17280,2007,84,32,1.0,0,32,1,1,17286.0,89026,0,50000,25000,0,0,0.5,0,2520,19806.0,0
0,2768655005,531390,17458,2008,37,1,2.0,0,1,0,1,17683.0,111425,35566,37000,18500,1,0,0.5,0,1110,18793.0,1
1,2769246009,531190,17280,2007,84,3,1.0,0,3,1,1,17317.0,46543,0,40000,20000,0,0,0.5,0,2520,19837.0,0
1,2773566003,531210,17283,2007,58,2,1.0,4,2,1,1,17470.0,109948,49965,50000,25000,0,0,0.5,0,1740,19210.0,1
0,2781365006,531210,17468,2008,64,2,1.0,0,2,0,1,17500.0,88851,34173,35000,17500,0,0,0.5,0,1920,19420.0,1
1,2781796002,531320,17289,2007,9,2,1.0,2,2,1,1,17409.0,92803,49803,50000,25000,0,0,0.5,1,270,17679.0,1
1,2783095001,531210,17468,2008,67,8,2.0,0,8,0,1,17500.0,24972,14999,15000,7500,1,0,0.5,0,2010,19510.0,1
0,2783436003,531311,17290,2007,30,6,2.0,6,6,1,1,17378.0,146462,59743,60000,30000,1,0,0.5,0,900,18278.0,1
0,2784786005,531210,17290,2007,34,1,1.0,2,1,1,1,17317.0,105000,42787,50000,25000,0,0,0.5,0,1020,18337.0,1
0,2787156010,531110,17294,2007,84,1,1.0,0,1,1,1,17652.0,27000,0,27000,13500,0,0,0.5,0,2520,20172.0,0
0,2787324010,532111,14292,1999,84,3,1.0,2,5,1,0,14334.0,10000,0,10000,5000,0,0,0.5,0,2520,16854.0,0
0,2787546009,532230,17294,2007,84,5,1.0,0,5,1,1,17317.0,45061,0,20000,10000,0,0,0.5,0,2520,19837.0,0
1,2789345005,531320,17471,2008,54,17,1.0,0,17,0,1,17500.0,121210,37875,50000,25000,0,0,0.5,0,1620,19120.0,1
0,2792175003,531390,17472,2008,57,2,1.0,0,2,0,1,17531.0,6861,2415,5000,2500,0,0,0.5,0,1710,19241.0,1
0,2793505008,531320,17475,2008,64,1,1.0,0,0,0,1,17500.0,19260,10000,20000,10000,0,0,0.5,0,1920,19420.0,1
1,2793596009,532230,17297,2007,34,2,1.0,2,2,1,1,17347.0,156000,105173,156000,78000,0,0,0.5,0,1020,18367.0,1
0,2793605003,531390,17475,2008,36,1,1.0,0,1,0,1,17683.0,17000,12562,17000,8500,0,0,0.5,0,1080,18763.0,1
1,2797035006,531210,17476,2008,60,1,1.0,0,1,0,1,17500.0,132578,44942,50000,25000,0,0,0.5,0,1800,19300.0,1
0,2797645001,531210,17476,2008,109,3,1.0,4,3,0,1,17500.0,12500,12055,12500,10625,0,0,0.85,0,3270,20770.0,0
1,2801995005,531311,17478,2008,84,1,2.0,0,0,0,1,17897.0,15000,0,15000,7500,1,0,0.5,0,2520,20417.0,0
1,2803766006,531210,17304,2007,56,6,1.0,0,0,1,1,17317.0,22215,9948,10000,5000,0,0,0.5,0,1680,18997.0,1
1,2804805000,532210,17479,2008,64,4,1.0,0,4,0,1,17500.0,47000,30000,30000,15000,0,0,0.5,0,1920,19420.0,1
0,2806254009,532230,14300,1999,108,1,1.0,1,1,1,0,14334.0,50000,0,50000,40000,0,0,0.8,1,3240,17574.0,0
1,2809706000,531210,17309,2007,259,22,1.0,6,22,1,1,17317.0,542200,348248,542200,406650,0,1,0.75,0,7770,25087.0,1
1,2810446002,531390,17309,2007,240,4,2.0,2,0,1,1,17421.0,425000,0,425000,425000,1,1,1.0,0,7200,24621.0,0
1,2812105002,532310,17484,2008,84,5,2.0,0,5,0,1,17897.0,150000,0,150000,75000,1,0,0.5,0,2520,20417.0,0
1,2812905006,531210,17485,2008,65,1,1.0,0,1,0,1,17531.0,50000,45867,50000,25000,0,0,0.5,0,1950,19481.0,1
0,2813125010,531210,17485,2008,55,4,1.0,0,4,0,1,17500.0,52500,35000,35000,17500,0,0,0.5,0,1650,19150.0,1
0,2817634000,532230,14307,1999,240,6,1.0,10,16,1,0,14656.0,394000,0,394000,394000,0,1,1.0,0,7200,21856.0,0
1,2819075009,531210,17489,2008,59,12,1.0,0,12,0,1,17500.0,195266,98005,100000,50000,0,0,0.5,0,1770,19270.0,1
1,2822525003,531390,17490,2008,62,1,1.0,0,1,0,1,17531.0,55619,36988,37000,18500,0,0,0.5,0,1860,19391.0,1
1,2826415002,532292,17493,2008,3,8,1.0,0,8,0,1,17531.0,79800,49809,50000,25000,0,0,0.5,1,90,17621.0,1
0,2826435008,532292,17493,2008,84,8,1.0,0,8,0,1,17897.0,10121,0,10000,5000,0,0,0.5,0,2520,20417.0,0
1,2827434003,532490,14313,1999,120,12,1.0,0,12,1,0,14334.0,300000,0,300000,89031,0,0,0.29677,1,3600,17934.0,0
0,2828486001,531210,17321,2007,60,8,1.0,7,8,1,1,17378.0,90325,34567,35000,17500,0,0,0.5,0,1800,19178.0,1
0,2829966005,531210,17322,2007,52,2,1.0,0,0,1,1,17347.0,30771,14840,15000,7500,0,0,0.5,0,1560,18907.0,1
0,2833984000,531210,14315,1999,240,3,1.0,8,0,68060,0,14411.0,245000,0,245000,245000,0,1,1.0,0,7200,21611.0,0
0,2835276006,531210,17324,2007,60,3,1.0,0,3,1,1,17347.0,20000,0,20000,10000,0,0,0.5,0,1800,19147.0,0
0,2835995003,531390,17499,2008,69,1,1.0,0,1,0,2,17531.0,68500,49077,50000,25000,0,0,0.5,0,2070,19601.0,1
0,2839436003,531120,17325,2007,120,24,1.0,0,24,1,1,17378.0,866900,0,866900,650175,0,0,0.75,0,3600,20978.0,0
0,2840485008,531311,17500,2008,59,1,1.0,0,0,0,1,17531.0,25000,20465,25000,21250,0,0,0.85,0,1770,19301.0,1
0,2840725008,531210,17500,2008,84,1,1.0,1,2,0,1,17531.0,10000,0,10000,5000,0,0,0.5,0,2520,20051.0,0
1,2844575008,531210,17504,2008,84,2,1.0,0,2,0,1,17531.0,50000,0,50000,25000,0,0,0.5,0,2520,20051.0,0
1,2845094001,532120,14322,1999,300,10,1.0,0,10,1,0,14334.0,315000,0,315000,236250,0,1,0.75,0,9000,23334.0,0
1,2848726009,531110,17331,2007,54,12,1.0,12,12,1,1,17347.0,66881,26059,35000,17500,0,0,0.5,0,1620,18967.0,1
0,2850475009,531210,17506,2008,16,2,1.0,0,0,0,1,17591.0,37260,4997,25000,12500,0,0,0.5,1,480,18071.0,1
1,2852026003,531311,17332,2007,51,1,1.0,0,1,1,1,17409.0,65944,33668,35000,17500,0,0,0.5,0,1530,18939.0,1
1,2854525008,531210,17510,2008,72,2,1.0,0,2,0,1,17562.0,30600,20000,20000,10000,0,0,0.5,0,2160,19722.0,1
0,2855386001,531390,17335,2007,240,1,1.0,4,0,79897,1,17575.0,291000,0,291000,291000,0,1,1.0,0,7200,24775.0,0
1,2855456009,531311,17335,2007,36,1,1.0,0,1,1,1,17378.0,25000,0,25000,12500,0,0,0.5,0,1080,18458.0,0
0,2857475001,531210,17511,2008,66,1,2.0,0,0,0,1,17562.0,44665,28020,30000,15000,1,0,0.5,0,1980,19542.0,1
0,2859255009,531311,17512,2008,110,1,1.0,0,1,0,1,17531.0,25000,24417,25000,21250,0,0,0.85,0,3300,20831.0,1
0,2860086010,531210,17337,2007,36,3,1.0,0,0,1,1,17347.0,25000,0,25000,12500,0,0,0.5,0,1080,18427.0,0
1,2860626006,531390,17338,2007,73,3,1.0,100,3,1,1,17378.0,90496,33050,50000,25000,0,0,0.5,0,2190,19568.0,1
